collection_slug,identifier,event_type,order_hash,chain,protocol_address,closing_date,closing_date_iso,quantity,seller,buyer,payment_quantity,payment_token,payment_decimals,payment_symbol,payment_symbol_amount,transaction_hash,event_timestamp,event_timestamp_iso
pudgypenguins,3382,sale,,ethereum,,1743155171,2025-03-28T09:46:11+00:00Z,1,0x331bb346f8e97870d24dc17cd83de95f7b546959,0x4d8856858b2381d1a01650c53de1ca573160309e,9670000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.67,0xbc91939fcc5b239f9e31a17db33e03f5628f9812dfe96edac15df897a1dfe866,1743155171,2025-03-28 09:46:11+00:00
pudgypenguins,3382,sale,,ethereum,,1741653563,2025-03-11T00:39:23+00:00Z,1,0xaa4db8b2c85f1acc3ab33a678242b52a9d55a9e0,0x08476da7fa9f54c8e931a4ab185d18f2caa76b4b,8310000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,8.31,0x8fc56f3e9e5f4dc3b350185783bef32b0766ac438fc9f57c39141bc352acd1fc,1741653563,2025-03-11 00:39:23+00:00
pudgypenguins,3593,sale,,ethereum,,1741867499,2025-03-13T12:04:59+00:00Z,1,0x7fca4dc9cd1b28aa014903b742776ef36034fece,0x29469395eaf6f95920e59f858042f0e28d98a20b,8890000000000000000,0x0000000000000000000000000000000000000000,18,ETH,8.89,0x1963b8de4ed3324d42acfe155c0c79377e5d4342ab2f793cd9a5776a34604056,1741867499,2025-03-13 12:04:59+00:00
pudgypenguins,3593,sale,,ethereum,,1741809695,2025-03-12T20:01:35+00:00Z,1,0xa171759d8386222e05f997b04a46117f9d41846d,0x7fca4dc9cd1b28aa014903b742776ef36034fece,8760000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,8.76,0x91eb1ce3b7e78b0fdae54cb8cb4287148758bcb7304cb26f28794c8f43591654,1741809695,2025-03-12 20:01:35+00:00
pudgypenguins,3593,sale,,ethereum,,1741388195,2025-03-07T22:56:35+00:00Z,1,0xaa4833eb0e17b0592f8a1f7b5dc90c9996d3e03c,0x400f2bd92098c386cea677d6e7f832eb25c6e3cf,9520000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.52,0x5a2920f516224b9afc4a0d7725e5bd2c969595f013f01e2c546d6b52ed6a4211,1741388195,2025-03-07 22:56:35+00:00
pudgypenguins,3843,sale,,ethereum,,1743154247,2025-03-28T09:30:47+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x1992a41693310eb9434b5e3ecb564f4739fcc677,9820000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.82,0x18671e080a2493173d5b9646da8643e9194fef23f73a70ea70f287eb3c2b4dc1,1743154247,2025-03-28 09:30:47+00:00
pudgypenguins,4010,sale,,ethereum,,1743414311,2025-03-31T09:45:11+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x1ea27bce786a81022dfc156059771e8d3279a9a6,9800000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.8,0xb86edd8eae1843ac3ff44c7e09e166f8d283603dda8b399593fe37238247eb09,1743414311,2025-03-31 09:45:11+00:00
pudgypenguins,4378,sale,,ethereum,,1741234367,2025-03-06T04:12:47+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x047b647f31d83d0c608c1571bb04a82f1d5962d4,9510000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.51,0x5d3ea0ab8ff544ed8b0a8d250edc7b3e3a3c918a96efda76732f54814a6ee002,1741234367,2025-03-06 04:12:47+00:00
pudgypenguins,4378,sale,,ethereum,,1741225823,2025-03-06T01:50:23+00:00Z,1,0xc8787ad282dff186fc24622f1378a8ff956a328a,0x1ea27bce786a81022dfc156059771e8d3279a9a6,9520000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.52,0xa4175dbeeb6912bdee4f48678c2811041da71bdf703c1ed6261d835de8541e64,1741225823,2025-03-06 01:50:23+00:00
pudgypenguins,4480,sale,,ethereum,,1742743043,2025-03-23T15:17:23+00:00Z,1,0xc762a153c562f7013222d7fc42f5afb3f76b4e94,0x29469395eaf6f95920e59f858042f0e28d98a20b,10190000000000000000,0x0000000000000000000000000000000000000000,18,ETH,10.19,0x5cd7622c5d954591e7ca2e07550981c551a88ec9a3b1296303d358071cd0283d,1742743043,2025-03-23 15:17:23+00:00
pudgypenguins,4871,sale,,ethereum,,1743148175,2025-03-28T07:49:35+00:00Z,1,0x4eb8b848242c9ca30c104215badbb20c26fa6fd7,0x4d8856858b2381d1a01650c53de1ca573160309e,9830000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.83,0xa54513cd64ace515131636f6b90da31350e990e60fd2dee091e9332f24feedf2,1743148175,2025-03-28 07:49:35+00:00
pudgypenguins,4871,sale,,ethereum,,1742485187,2025-03-20T15:39:47+00:00Z,1,0x1fee3385b22d69e93209db2042be58fcac57b59b,0x4eb8b848242c9ca30c104215badbb20c26fa6fd7,10279998700000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,10.2799987,0xc394e857cd1ba16dd2b324ab3ad16fa25954573bedad418739dd6ddf73a5c03c,1742485187,2025-03-20 15:39:47+00:00
pudgypenguins,4871,sale,0xc8d225be4e5a179c87d06b85a754894264e69f17c252be796a7094f541cbb026,ethereum,0x0000000000000068f116a894984e2db1123eb395,1742485067,2025-03-20T15:37:47+00:00Z,1,0x89995a0f98453b9b0442e5095297013f714b0c8e,0x1fee3385b22d69e93209db2042be58fcac57b59b,10050000000000000000,0x0000000000000000000000000000000000000000,18,ETH,10.05,0x43b03ae8c2ed2b98dc77aade7a5847a4ba4d0379c07ccdb0e81ac00633ff9b6c,1742485067,2025-03-20 15:37:47+00:00
pudgypenguins,5162,sale,,ethereum,,1741069895,2025-03-04T06:31:35+00:00Z,1,0x5b468edb7688e9ae6c1fa5a6d2debbef06e92907,0x29469395eaf6f95920e59f858042f0e28d98a20b,9459912100000000000,0x0000000000000000000000000000000000000000,18,ETH,9.4599121,0x31d279584993e43bfae7ba5cf2e312a77243468a0466a51f63a5bc776fca454a,1741069895,2025-03-04 06:31:35+00:00
pudgypenguins,5162,sale,0x7a2a749f33274b9fc6c5748544291d612c71928a3c467b480f3874bf29b1354c,ethereum,0x0000000000000068f116a894984e2db1123eb395,1741052591,2025-03-04T01:43:11+00:00Z,1,0x645270099fbc25370e107bc409a9f0435e5d3eda,0x5b468edb7688e9ae6c1fa5a6d2debbef06e92907,9430000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.43,0x62c328ef79ef2491dfc82de3119ee67ed0722e6a4db10bf7356fc28736145e66,1741052591,2025-03-04 01:43:11+00:00
pudgypenguins,5270,sale,,ethereum,,1741083635,2025-03-04T10:20:35+00:00Z,1,0x37cca6f46d4caad80b0f72f9f2900c5f0d7d4fc4,0xb65b4fd4dcb639b400fbd3d0ee5d272b5e49c2a8,9250000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.25,0xbfde95cfdb3e017863658a678fafca62ee3291af7eafa5ddc45e28782fcab0f3,1741083635,2025-03-04 10:20:35+00:00
pudgypenguins,5568,sale,,ethereum,,1742998967,2025-03-26T14:22:47+00:00Z,1,0x8d92e23f02537aae5c15cff983090de3eb6cdfe4,0x29469395eaf6f95920e59f858042f0e28d98a20b,10600000000000000000,0x0000000000000000000000000000000000000000,18,ETH,10.6,0x1962dd6152708d5ca42b0843eee4bbedc725301cdaecb047aafd0913994df59c,1742998967,2025-03-26 14:22:47+00:00
pudgypenguins,5568,sale,,ethereum,,1742735699,2025-03-23T13:14:59+00:00Z,1,0x3784f3d7cf80309c240ee8b78de8d32b7a9163fd,0x8d92e23f02537aae5c15cff983090de3eb6cdfe4,10000000000000000000,0x0000000000000000000000000000000000000000,18,ETH,10.0,0x03df5b70f8743d0e8f829917b6b16677349b8a998f693e198577a09edfad36c4,1742735699,2025-03-23 13:14:59+00:00
pudgypenguins,5943,sale,,ethereum,,1742772935,2025-03-23T23:35:35+00:00Z,1,0xeb79f3b9836e14678abdb862aabfc171341b3199,0x41da61a05e34acfec1455709ab8e3b0daf650c2c,9910000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.91,0xd9290e9f3dd0ead2719b806db6ff23ebf3c61ea4925baaf577282c50727b4256,1742772935,2025-03-23 23:35:35+00:00
pudgypenguins,5943,sale,0xf2ce868d64804e411bfe930eefd61e98ddb86260bf638bf765187f87d62430ac,ethereum,0x0000000000000068f116a894984e2db1123eb395,1742772923,2025-03-23T23:35:23+00:00Z,1,0xa6a09372a77310ae97593628e2dd6102c208f1cf,0xeb79f3b9836e14678abdb862aabfc171341b3199,9890000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.89,0x3a2c060ae5fab40bd5bf2160c8c8707a42eef279afefc1d6247895e2f5da6df3,1742772923,2025-03-23 23:35:23+00:00
pudgypenguins,5943,sale,,ethereum,,1741633067,2025-03-10T18:57:47+00:00Z,1,0x4eb8b848242c9ca30c104215badbb20c26fa6fd7,0x7fe04fbcbff289cab8b0f2bb305c945f2d36cc0b,8710000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,8.71,0x6e1a3fd25d1dc2b30411492a836441e86e903e201d983581c5363cd298950cd7,1741633067,2025-03-10 18:57:47+00:00
pudgypenguins,5943,sale,,ethereum,,1740940607,2025-03-02T18:36:47+00:00Z,1,0x1fee3385b22d69e93209db2042be58fcac57b59b,0x4eb8b848242c9ca30c104215badbb20c26fa6fd7,10159000000000000000,0x0000000000000000000000000000000000000000,18,ETH,10.159,0xc0c302db51c8eda90e80cc914068c15326e83292cb4caa93a6dac2c6057b1302,1740940607,2025-03-02 18:36:47+00:00
pudgypenguins,5943,sale,0x472e568913e7cd1f460f4f457bdb64329339e06b8cbac24495ce4a4330d3d7b1,ethereum,0x0000000000000068f116a894984e2db1123eb395,1740934451,2025-03-02T16:54:11+00:00Z,1,0x2e58a02d7ed7e2ade207fcdfc8f1dc8e7fdeb94f,0x1fee3385b22d69e93209db2042be58fcac57b59b,9390000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.39,0x62e179f9f98d4c092f82b844af488f0c3c1938f3cce9ef897ee1cbf54b27cdd8,1740934451,2025-03-02 16:54:11+00:00
pudgypenguins,5977,sale,,ethereum,,1743434255,2025-03-31T15:17:35+00:00Z,1,0x7739a73c773a9c0c46c2afbbdc9a8573d185a15b,0x29469395eaf6f95920e59f858042f0e28d98a20b,9898999000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.898999,0xa7e695c8f3258f677692799f7fe7bc76671114c941183adb2c98ae3082b942e1,1743434255,2025-03-31 15:17:35+00:00
pudgypenguins,5977,sale,,ethereum,,1743356591,2025-03-30T17:43:11+00:00Z,1,0xeaaa29c4c516835645321e6f9d610b49533de3c2,0x7739a73c773a9c0c46c2afbbdc9a8573d185a15b,9910000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.91,0xb15f7092aeff90adf3a0c68b12f100717a8c6916a974e92d94207e3180c84078,1743356591,2025-03-30 17:43:11+00:00
pudgypenguins,5977,sale,,ethereum,,1741052147,2025-03-04T01:35:47+00:00Z,1,0x8b977bccea80ee7c87cc61a7a8179c2a25de1ad8,0x1ea27bce786a81022dfc156059771e8d3279a9a6,9440000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.44,0xfd09212df798ac5f28179b39b53738d6656ae7312d6ffbd2f9500b846f14f921,1741052147,2025-03-04 01:35:47+00:00
pudgypenguins,5977,sale,0x35f6226175be3e33ae8b8716bc5a179b4e1dd657d321a9ff3119c16c33aac1be,ethereum,0x0000000000000068f116a894984e2db1123eb395,1740936899,2025-03-02T17:34:59+00:00Z,1,0x9de416ab881b322ee0b4c189c2de624090280cf2,0x1e88204a2e80456485b0dd1720fbd4078e182e3b,9599000000000000000,0x0000000000000000000000000000000000000000,18,ETH,9.599,0xeffeb9197a93266d14d1bc7edcc516443209c7cf30bda360c3733040f1e9d529,1740936899,2025-03-02 17:34:59+00:00
pudgypenguins,6048,sale,,ethereum,,1742485067,2025-03-20T15:37:47+00:00Z,1,0x7ccde43632b3287fda060719d802b2c4cb6f769b,0x29469395eaf6f95920e59f858042f0e28d98a20b,10250000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,10.25,0xd2e982ce767c29b08d0f07eb7236e143fcd541da307e0bb7fc6328749cfe023f,1742485067,2025-03-20 15:37:47+00:00
pudgypenguins,6048,sale,,ethereum,,1741299275,2025-03-06T22:14:35+00:00Z,1,0x1d170ef19ecc3106c9c091e3d251929ead84ec2d,0x29469395eaf6f95920e59f858042f0e28d98a20b,9799000000000000000,0x0000000000000000000000000000000000000000,18,ETH,9.799,0xd4384c42d5b9ffde18db52cad5ca42df61f778b6c916e6c74373cbb4569ee3a6,1741299275,2025-03-06 22:14:35+00:00
pudgypenguins,6048,sale,,ethereum,,1741055207,2025-03-04T02:26:47+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x1fee3385b22d69e93209db2042be58fcac57b59b,9160000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.16,0x5a428e2ff50f7c13d6f5dc460f5f003aebfeef1570a3d85a09b0fefd14eab7e0,1741055207,2025-03-04 02:26:47+00:00
pudgypenguins,6260,sale,0x0ce01b10437db14d53eff14d9d38ce1a824752015fbbc82c3525ea666b0bcb77,ethereum,0x0000000000000068f116a894984e2db1123eb395,1743398411,2025-03-31T05:20:11+00:00Z,1,0xf15c93562bc3944a68e938ef75d2a3360d98ca57,0xadc889deee1f3f8b256cb8d09cb8c7cacfca2632,10199000000000000000,0x0000000000000000000000000000000000000000,18,ETH,10.199,0xeedcf3cc069ccd74f256bd7953feb1af678ed16e4d0b0befee18dc087115d7ec,1743398411,2025-03-31 05:20:11+00:00
pudgypenguins,6260,sale,0xb4f362f940bb4ebe7cebaa7347fec07dc598f566bbea49a109964ec5c78b14d7,ethereum,0x0000000000000068f116a894984e2db1123eb395,1743148559,2025-03-28T07:55:59+00:00Z,1,0x26da8b7c03698371aecb4307b7de31068dbcab1d,0xf15c93562bc3944a68e938ef75d2a3360d98ca57,10000000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,10.0,0x19febeab1186bccd3ab1f1ef613e91b5f1124a7b8a9907cf84645c2d6eb73ca6,1743148559,2025-03-28 07:55:59+00:00
pudgypenguins,6260,sale,,ethereum,,1743146195,2025-03-28T07:16:35+00:00Z,1,0x4f046178c16e696fd3c4d5978425c8f4af522061,0x26da8b7c03698371aecb4307b7de31068dbcab1d,9910000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.91,0x5bf030b0b89e83231c2833a7ba26caaed465a3c0ef222649d255138890dccb8c,1743146195,2025-03-28 07:16:35+00:00
pudgypenguins,6556,sale,,ethereum,,1741656155,2025-03-11T01:22:35+00:00Z,1,0xeaaa29c4c516835645321e6f9d610b49533de3c2,0xf7a0153f7a1c9bd7abf9934cb09a2643859642df,8569000000000000000,0x0000000000000000000000000000000000000000,18,ETH,8.569,0x9569ff88ca2b929a79dcd37cb2b8a3b7386b54125e677eff619e209bc0affee2,1741656155,2025-03-11 01:22:35+00:00
pudgypenguins,6556,sale,0xa68258b614e100b9f48c8767bc02d7505124d1ed4ef79611fa8ff1faef9a7461,ethereum,0x0000000000000068f116a894984e2db1123eb395,1740940055,2025-03-02T18:27:35+00:00Z,1,0xf15c93562bc3944a68e938ef75d2a3360d98ca57,0xeaaa29c4c516835645321e6f9d610b49533de3c2,9968000000000000000,0x0000000000000000000000000000000000000000,18,ETH,9.968,0xc053ad053d0a845d3d14ad5ea2f5d5bcfd2ee3c66f1b4721411364e674d12fb5,1740940055,2025-03-02 18:27:35+00:00
pudgypenguins,6739,sale,,ethereum,,1742536271,2025-03-21T05:51:11+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0xd43dfa9024096b0224adf6859e22fbc35ea2b21f,9450000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.45,0x96d604583a26f052576e6294980e724f147f05a3ad0e59f3d3f882baceabb535,1742536271,2025-03-21 05:51:11+00:00
pudgypenguins,6739,sale,,ethereum,,1741523027,2025-03-09T12:23:47+00:00Z,1,0x1992a41693310eb9434b5e3ecb564f4739fcc677,0x29469395eaf6f95920e59f858042f0e28d98a20b,9549844859999997000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.54984486,0xe8bf1813193c8fc3012c250ed23dfd0aac81ed6376161e5d319e4adbe768a5ab,1741523027,2025-03-09 12:23:47+00:00
pudgypenguins,6739,sale,,ethereum,,1741507223,2025-03-09T08:00:23+00:00Z,1,0x08727a193f4996c3eb5e32433217f5933a40209c,0x1992a41693310eb9434b5e3ecb564f4739fcc677,9340000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.34,0x55df39933c50721642d1dd1d5e7de4263d5acf61145696f6a067fdf3cdcc8ebe,1741507223,2025-03-09 08:00:23+00:00
pudgypenguins,6739,sale,0x3498e05265bd5f7179cc7b6c8ba9bfee2116f2a98aca8bf2c1437c80e62b1e8e,ethereum,0x0000000000000068f116a894984e2db1123eb395,1741200311,2025-03-05T18:45:11+00:00Z,1,0xfdf82846ad0bf80a0e7be59c1752c55e448aef25,0x08727a193f4996c3eb5e32433217f5933a40209c,9600000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.6,0x3ada3936463580a60ebd8fdb6a6b2de89c63eb0475f32570275774ee69607025,1741200311,2025-03-05 18:45:11+00:00
pudgypenguins,6739,sale,,ethereum,,1741200275,2025-03-05T18:44:35+00:00Z,1,0xae28ac81a65e7a430fa69ed9cd1c199ec7f63d30,0xfdf82846ad0bf80a0e7be59c1752c55e448aef25,9520000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.52,0x6606dad9288555b6ec63564420feb8db37af87748fb67a4c12754c2fbcfb4a6d,1741200275,2025-03-05 18:44:35+00:00
pudgypenguins,6739,sale,0x3370a899989c254e27bbc30193e954718fd307d4bce4cca8a108f4d749a11dd3,ethereum,0x0000000000000068f116a894984e2db1123eb395,1741046051,2025-03-03T23:54:11+00:00Z,1,0x92f188830481a1b8183ce0208889c551a927bf47,0xae28ac81a65e7a430fa69ed9cd1c199ec7f63d30,9500000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.5,0x5178b087cef91a89452973745a48638c53581d0498c1fd7a4b5126487a41cd8c,1741046051,2025-03-03 23:54:11+00:00
pudgypenguins,6896,sale,,ethereum,,1743088139,2025-03-27T15:08:59+00:00Z,1,0x83449c07c419944abc63d890b11c6095b9a260c7,0x1992a41693310eb9434b5e3ecb564f4739fcc677,10250000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,10.25,0x16fede6d03190b67050a9b78feb4bd256a4149709dda2dacb59bb67d2b09477d,1743088139,2025-03-27 15:08:59+00:00
pudgypenguins,7123,sale,,ethereum,,1741940087,2025-03-14T08:14:47+00:00Z,1,0x516d8741f7a3ccf96f2c2e6516805913741beec3,0x2609cd48217270e498243cfb776d912e91eda399,8670000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,8.67,0x5289de05b9787197c9dbb6085c028eda968e911e73078991ab3b78fa2779e376,1741940087,2025-03-14 08:14:47+00:00
pudgypenguins,7123,sale,,ethereum,,1741653563,2025-03-11T00:39:23+00:00Z,1,0xaa4db8b2c85f1acc3ab33a678242b52a9d55a9e0,0x1ea27bce786a81022dfc156059771e8d3279a9a6,8520000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,8.52,0x8fc56f3e9e5f4dc3b350185783bef32b0766ac438fc9f57c39141bc352acd1fc,1741653563,2025-03-11 00:39:23+00:00
pudgypenguins,7202,sale,,ethereum,,1741106291,2025-03-04T16:38:11+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x1ea27bce786a81022dfc156059771e8d3279a9a6,9190000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.19,0x8a415a8c3feaa074d3b77b0ecdeebe6aab73f18183d5869643e3b63c4bb4303a,1741106291,2025-03-04 16:38:11+00:00
pudgypenguins,7443,sale,0x684649ffe2e096020c3117594736d00a9fbdd7767aef25d7fcd27638cf45aeb3,ethereum,0x0000000000000068f116a894984e2db1123eb395,1742514539,2025-03-20T23:48:59+00:00Z,1,0x83e7322328d902940c490634396860d875e448c2,0x4f7527a5abfd4c946cb1df410898b0f1fb3ab1e3,9600000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.6,0x8678d62222562c52023e4b91fe168cc407e3c1c065c8d565227a612e9035bde5,1742514539,2025-03-20 23:48:59+00:00
pudgypenguins,7474,sale,0x5e0b5c61a3ab0879212a78fb75a1a4f7e2a7798dd14a8676cce14fc942336299,ethereum,0x0000000000000068f116a894984e2db1123eb395,1741676087,2025-03-11T06:54:47+00:00Z,1,0xbcbdcb605d45d3ef692e2d342d1dc757361af8c3,0xe14ce3fed9646de2ff8f20306476c6cc0997fa17,9150000000000000000,0x0000000000000000000000000000000000000000,18,ETH,9.15,0xe2b0d7563de84840777c9d83025cef87d9f79b4cb126907558a05f48d0b12ec3,1741676087,2025-03-11 06:54:47+00:00
pudgypenguins,7542,sale,0xcbf59a73c7d7c2bf20fbedf955a1f137e22b33f10cf15b59bf4845dabb1615ef,ethereum,0x0000000000000068f116a894984e2db1123eb395,1742949659,2025-03-26T00:40:59+00:00Z,1,0x75775181080b3684cc3be770ba070d1ecc1ec50d,0xd6bee25dc10d353a9ce04ff3d2cfbd0f900e123e,10550000000000000000,0x0000000000000000000000000000000000000000,18,ETH,10.55,0x980c2e95f48460ced93db7410581e231853b79656742dd5727528b8f98b798f7,1742949659,2025-03-26 00:40:59+00:00
pudgypenguins,7542,sale,0x5db8595e715ba3fff8890ac51f832f60491927f97f42fde727c7d3841692a105,ethereum,0x0000000000000068f116a894984e2db1123eb395,1742673959,2025-03-22T20:05:59+00:00Z,1,0xe26e2ec8b6d8189ea0d2959002c6315c1e3c1244,0x75775181080b3684cc3be770ba070d1ecc1ec50d,9690000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.69,0xc5bb5e6f10f43ce7d5c5f948be8f9b11d4222270951dac6b28ce7527df1f549a,1742673959,2025-03-22 20:05:59+00:00
pudgypenguins,7636,sale,,ethereum,,1743045371,2025-03-27T03:16:11+00:00Z,1,0x1992a41693310eb9434b5e3ecb564f4739fcc677,0x29469395eaf6f95920e59f858042f0e28d98a20b,10299699040000030000,0x0000000000000000000000000000000000000000,18,ETH,10.29969904000003,0x3290851a990ef7c277a37ea15a7bdbd83ed0f87a84bb2cc514bad6b66147df4c,1743045371,2025-03-27 03:16:11+00:00
pudgypenguins,7636,sale,,ethereum,,1743017207,2025-03-26T19:26:47+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x1992a41693310eb9434b5e3ecb564f4739fcc677,10190000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,10.19,0x154957904d759364d45c05421a4c6cdd670877126ec28686989a1ffccb414a72,1743017207,2025-03-26 19:26:47+00:00
pudgypenguins,7636,sale,,ethereum,,1742755559,2025-03-23T18:45:59+00:00Z,1,0x8909e6f8adfbdf105625bc444b541a230103d98e,0x41da61a05e34acfec1455709ab8e3b0daf650c2c,10160000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,10.16,0x630f523b30484e78621923f8d11b635a0c48972454d38df7e817fe89499296cb,1742755559,2025-03-23 18:45:59+00:00
pudgypenguins,7636,sale,0x7e513132798a35df537c7cde19c784cba28bb080b079dd9d62629f15d5574583,ethereum,0x0000000000000068f116a894984e2db1123eb395,1741724831,2025-03-11T20:27:11+00:00Z,1,0xdeb50f3eaa6e785e8715087b31ee62aa2800c3b9,0x8909e6f8adfbdf105625bc444b541a230103d98e,8740000000000000000,0x0000000000000000000000000000000000000000,18,ETH,8.74,0x7a5274791b556ad4913434bb6fd4baa3a5c0b21c62ef4f542c3b364d2c8c379b,1741724831,2025-03-11 20:27:11+00:00
pudgypenguins,7636,sale,0x9bc3f67d5502e6dcd436304cdc691368030858ca8c4ebca95ad95b6972181b1f,ethereum,0x0000000000000068f116a894984e2db1123eb395,1741106483,2025-03-04T16:41:23+00:00Z,1,0xfdf82846ad0bf80a0e7be59c1752c55e448aef25,0xdeb50f3eaa6e785e8715087b31ee62aa2800c3b9,9250000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.25,0xe2a1d456171a408c2769d0c8ce4d2ef63ed9de32e58722169b62fc377c360ecc,1741106483,2025-03-04 16:41:23+00:00
pudgypenguins,7636,sale,,ethereum,,1741106471,2025-03-04T16:41:11+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0xfdf82846ad0bf80a0e7be59c1752c55e448aef25,9150000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.15,0xb7d74b70183857d32eb68491af2b94f10cd4c95f2025e5267538a95168467737,1741106471,2025-03-04 16:41:11+00:00
pudgypenguins,7657,sale,,ethereum,,1741653671,2025-03-11T00:41:11+00:00Z,1,0xaa4db8b2c85f1acc3ab33a678242b52a9d55a9e0,0x7fe04fbcbff289cab8b0f2bb305c945f2d36cc0b,8290000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,8.29,0xdf8f34a79683f4887cc0c868e3ea499f2b97c3405b6011596bace26f576b6dd0,1741653671,2025-03-11 00:41:11+00:00
pudgypenguins,7751,sale,,ethereum,,1743097079,2025-03-27T17:37:59+00:00Z,1,0x400f2bd92098c386cea677d6e7f832eb25c6e3cf,0x1ea27bce786a81022dfc156059771e8d3279a9a6,10250000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,10.25,0x5b65b216598fa664ed330de75be31c75a2aa41140c3820a3edfbaed9d4ed70f3,1743097079,2025-03-27 17:37:59+00:00
pudgypenguins,7751,sale,,ethereum,,1743016403,2025-03-26T19:13:23+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x400f2bd92098c386cea677d6e7f832eb25c6e3cf,10260000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,10.26,0x0a52f0220dbbb89d45fa00b0e29e698ec7ca5e2925192ab3b1dd4b4ccea3a3f4,1743016403,2025-03-26 19:13:23+00:00
pudgypenguins,7751,sale,,ethereum,,1742777663,2025-03-24T00:54:23+00:00Z,1,0x400f2bd92098c386cea677d6e7f832eb25c6e3cf,0x29469395eaf6f95920e59f858042f0e28d98a20b,10220000000000000000,0x0000000000000000000000000000000000000000,18,ETH,10.22,0xe0ab36d3dc353329725d03a9b899ba045be2923c2ccba9d40196d386048b9af3,1742777663,2025-03-24 00:54:23+00:00
