collection_slug,identifier,event_type,order_hash,chain,protocol_address,closing_date,closing_date_iso,quantity,seller,buyer,payment_quantity,payment_token,payment_decimals,payment_symbol,payment_symbol_amount,transaction_hash,event_timestamp,event_timestamp_iso
pudgypenguins,1911,sale,0x12c41bbb27e6ad9f637dc6ccd4e4ecd870a7bc22f3ce3ff137dd3ec5a9ee0e3e,ethereum,0x00000000006c3852cbef3e08e8df289169ede581,1659951965,2022-08-08T09:46:05+00:00Z,1,0x49d20f1b85acca6a58c48ce56f5eed980b047c0a,0xe46c821441771cf14f1d07602b27c64ca3341a12,1999000000000000000,0x0000000000000000000000000000000000000000,18,ETH,1.999,,1659951965,2022-08-08 09:46:05+00:00
pudgypenguins,1911,sale,0x00d458798ccbe03eab11b46b59247c39d74dfc32345c165868806e96b6c9e7ca,ethereum,0x00000000006c3852cbef3e08e8df289169ede581,1659651124,2022-08-04T22:12:04+00:00Z,1,0xd94f825379c05c248f3b9ea107eddbce17075a2c,0x49d20f1b85acca6a58c48ce56f5eed980b047c0a,1620000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,1.62,0x4f81275efa97af98952c2f4bad18c0453d5728b31da776beb1ba63cfc2e6858e,1659651124,2022-08-04 22:12:04+00:00
pudgypenguins,1911,sale,0x00d458798ccbe03eab11b46b59247c39d74dfc32345c165868806e96b6c9e7ca,ethereum,0x00000000006c3852cbef3e08e8df289169ede581,1659651124,2022-08-04T22:12:04+00:00Z,1,0xd94f825379c05c248f3b9ea107eddbce17075a2c,0x49d20f1b85acca6a58c48ce56f5eed980b047c0a,1620000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,1.62,,1659651124,2022-08-04 22:12:04+00:00
pudgypenguins,1911,sale,0xa5bc760fc655ac699e55eda5636cfb0dc89261de371f261057b517e34cc5df5e,ethereum,0x00000000006c3852cbef3e08e8df289169ede581,1656616046,2022-06-30T19:07:26+00:00Z,1,0x4daedd0c7906b0d5e7e5805f283b0d8805735971,0xd94f825379c05c248f3b9ea107eddbce17075a2c,1350000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,1.35,,1656616046,2022-06-30 19:07:26+00:00
pudgypenguins,1911,sale,,ethereum,,1653507436,2022-05-25T19:37:16+00:00Z,1,0x390e2bab20b6e0c5a97950ba39d4c996d266c0d6,0x4daedd0c7906b0d5e7e5805f283b0d8805735971,1100000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,1.1,0xc42aba27d5dd7b6083ee1c2988bd8bda975f7b3e02b90526c2a6420a0aec955a,1653507436,2022-05-25 19:37:16+00:00
pudgypenguins,1911,sale,0x1cea52e385a01e8d6f61eff53729b431499d1b65b7bb370f3b103af277558d40,ethereum,0x7f268357a8c2552623316e2562d90e642bb538e5,1648833728,2022-04-01T17:22:08+00:00Z,1,0xf08ea68e12dfd29b714f4ddb3c141f404e5f578e,0x390e2bab20b6e0c5a97950ba39d4c996d266c0d6,2490000000000000000,0x0000000000000000000000000000000000000000,18,ETH,2.49,0x444e112197de4ca42e23663cc4926354687ca69d1ee2593152d61fe3f746a47a,1648833728,2022-04-01 17:22:08+00:00
pudgypenguins,1911,sale,,ethereum,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,1644290930,2022-02-08T03:28:50+00:00Z,1,0x461e76a4fe9f27605d4097a646837c32f1ccc31c,0xf08ea68e12dfd29b714f4ddb3c141f404e5f578e,1329000000000000000,0x0000000000000000000000000000000000000000,18,ETH,1.329,0x680c1c3a140e12047a041114a212b4778577188054deedf1d8c8d07ff60c91a3,1644290930,2022-02-08 03:28:50+00:00
pudgypenguins,1911,sale,,ethereum,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,1641523301,2022-01-07T02:41:41+00:00Z,1,0xed2a45611b967df5647a17dfeaa0dec40806de54,0x461e76a4fe9f27605d4097a646837c32f1ccc31c,2000000000000000000,0x0000000000000000000000000000000000000000,18,ETH,2.0,0x402e14980905ad8b42c8b8eb4c8e66135191d9afb4530e13a71d3ed7c94b95eb,1641523301,2022-01-07 02:41:41+00:00
pudgypenguins,1911,sale,,ethereum,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,1633372782,2021-10-04T18:39:42+00:00Z,1,0x2d3b8c3b211c3a48db6452b4b93ed6681bf6093c,0xed2a45611b967df5647a17dfeaa0dec40806de54,2200000000000000000,0x0000000000000000000000000000000000000000,18,ETH,2.2,0x4c0f799eebb559d37966f3f04662f04058e5a2b9882faec6a30c4f8f9c6f295b,1633372782,2021-10-04 18:39:42+00:00
pudgypenguins,1911,sale,,ethereum,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,1633022862,2021-09-30T17:27:42+00:00Z,1,0x8e30ec684c7e91aa0cd990d4aed1362c3f9ba980,0x2d3b8c3b211c3a48db6452b4b93ed6681bf6093c,2510000000000000000,0x0000000000000000000000000000000000000000,18,ETH,2.51,0xa67e17684a4ea5d2656bfe789f3fc577257d7dc15f8272f92919602a4887e858,1633022862,2021-09-30 17:27:42+00:00
pudgypenguins,1911,sale,,ethereum,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,1628349980,2021-08-07T15:26:20+00:00Z,1,0xe8d6c9f9ad3e7db3545cf15def74a2072f30e1cb,0x8e30ec684c7e91aa0cd990d4aed1362c3f9ba980,340000000000000000,0x0000000000000000000000000000000000000000,18,ETH,0.34,0xd9cf6a876fbe16091a638338c4883709938d293ce1dbdfd04005f5d404057fb2,1628349980,2021-08-07 15:26:20+00:00
pudgypenguins,1911,sale,,ethereum,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,1628142615,2021-08-05T05:50:15+00:00Z,1,0x9d9fa64bd35f06c9f0e9598a7df93c31d72d14ce,0xe8d6c9f9ad3e7db3545cf15def74a2072f30e1cb,60000000000000000,0x0000000000000000000000000000000000000000,18,ETH,0.06,0xb1bbed8db163fb4ec3ad254ac47ffdb0b51c4c3da89276f1cdb544b276ee09a4,1628142615,2021-08-05 05:50:15+00:00
pudgypenguins,2045,sale,0xf8e7b2968dbded9d9db1fc83ca0fa9cf270530eaa146626bafb101587a09fa59,ethereum,0x0000000000000068f116a894984e2db1123eb395,1743435887,2025-03-31T15:44:47+00:00Z,1,0x695e3f23728b3c5e9e714b1fc6f7655cda08cf4c,0xf15c93562bc3944a68e938ef75d2a3360d98ca57,9760000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.76,0x9691d49dc421adf3b9b4651b6d6bad0cb6b97f45fbb0a064e6b07854084855c8,1743435887,2025-03-31 15:44:47+00:00
pudgypenguins,2045,sale,0x73778a313fcaf8311fff87b05011079cd0b7432745ab57dd73be8d4eb4435ad7,ethereum,0x0000000000000068f116a894984e2db1123eb395,1740664043,2025-02-27T13:47:23+00:00Z,1,0x3c79c2f56d73fd5cb5d05fad8fa27d1bae6a4f88,0x695e3f23728b3c5e9e714b1fc6f7655cda08cf4c,9368000000000000000,0x0000000000000000000000000000000000000000,18,ETH,9.368,0x1315434da4a75e37afbce8929b8c653211946c73e18f2d3c0ed1347fe4a7c4d4,1740664043,2025-02-27 13:47:23+00:00
pudgypenguins,2045,sale,0xa084026821728678fc0a3a546ca7f183659a79fcb3e2d66ee9d107b6bf38367d,ethereum,0x0000000000000068f116a894984e2db1123eb395,1739714999,2025-02-16T14:09:59+00:00Z,1,0x9928c2e4e2280f3002a69a7893af18d8f0c068f7,0x3c79c2f56d73fd5cb5d05fad8fa27d1bae6a4f88,9370000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.37,0x4b91a4e1cf00c757b2ec627083f1bfbd762eb7870719cabca3d582df16f4d685,1739714999,2025-02-16 14:09:59+00:00
pudgypenguins,2045,sale,0x518095bcaccb792b9d687eb23b10a3fa05d37d27c35e3791e3c54175ae14c407,ethereum,0x0000000000000068f116a894984e2db1123eb395,1739714783,2025-02-16T14:06:23+00:00Z,1,0x6b2269f4792b0e4bad65eee80f0f82bda8d54433,0x9928c2e4e2280f3002a69a7893af18d8f0c068f7,9550000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.55,0x327bf063cb97faa8a2f744514cd09b9a79a6210eebd3f0943cbcfabd1d59b18f,1739714783,2025-02-16 14:06:23+00:00
pudgypenguins,2045,sale,0x4c402c68f747669b9dba1977fbb05f7bc7a926ac79e33bafb54fb6bdceca5dee,ethereum,0x0000000000000068f116a894984e2db1123eb395,1739706455,2025-02-16T11:47:35+00:00Z,1,0xfc2b70a3928ac6240bafb9313a6136d2ff6480a5,0x6b2269f4792b0e4bad65eee80f0f82bda8d54433,9378700000000000000,0x0000000000000000000000000000000000000000,18,ETH,9.3787,0x1582376ec48ab307b52c6cd175055db756c2d6d57756a97484d48630c874496f,1739706455,2025-02-16 11:47:35+00:00
pudgypenguins,2045,sale,0xba19278fa95b4627bd0f02a3ffd2746362358cc355b8cada4d16603dc2784a5f,ethereum,0x0000000000000068f116a894984e2db1123eb395,1739682839,2025-02-16T05:13:59+00:00Z,1,0x916aa0039b364e987b49d429c0ff215a178cd2a1,0x26a54008aa805fcc7b8d0c361dea1cb6e9cc0392,9380000000000000000,0x0000000000000000000000000000000000000000,18,ETH,9.38,0x7735ab0b12d254de86c6b110062bb7b020599880bf06835a7339cbcb50d0676c,1739682839,2025-02-16 05:13:59+00:00
pudgypenguins,2045,sale,0xdd2c8c71180d932b6dc794018fd9b57e2de065a82e2c69655d091edb11efdcd7,ethereum,0x0000000000000068f116a894984e2db1123eb395,1739655695,2025-02-15T21:41:35+00:00Z,1,0xdfed192c72bec80456578b39d8a5032afd1765d4,0x916aa0039b364e987b49d429c0ff215a178cd2a1,9310000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.31,0x81427a5433e8e585b4035ebb336f9b082a4c14a8da3dec311e9b3c8c0d5c845b,1739655695,2025-02-15 21:41:35+00:00
pudgypenguins,2045,sale,0xd056f0c2fe3b1abbbfe18542241c6bb10038650f112d586b5da937872936c87f,ethereum,0x0000000000000068f116a894984e2db1123eb395,1739649863,2025-02-15T20:04:23+00:00Z,1,0x26da8b7c03698371aecb4307b7de31068dbcab1d,0xdfed192c72bec80456578b39d8a5032afd1765d4,9500000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.5,0xadc54df80008f8ce69d90d545715f2b5bb547be034c2e01992d02768167ed961,1739649863,2025-02-15 20:04:23+00:00
pudgypenguins,2045,sale,,ethereum,,1739636387,2025-02-15T16:19:47+00:00Z,1,0x0e73d837b29ac157d072c946ad65d3fa9a5750ba,0x26da8b7c03698371aecb4307b7de31068dbcab1d,9610000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.61,0x651d9a26b10f6aa86d2f72f52f1f0b28503ae2b470c56d72b409cf88c5665547,1739636387,2025-02-15 16:19:47+00:00
pudgypenguins,2045,sale,0x222d07da126bcc59214e7ae43f11356c22d9d90bcffbd20993074093c2bdc5f6,ethereum,0x0000000000000068f116a894984e2db1123eb395,1739613983,2025-02-15T10:06:23+00:00Z,1,0xfdf82846ad0bf80a0e7be59c1752c55e448aef25,0x0e73d837b29ac157d072c946ad65d3fa9a5750ba,9950000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.95,0x3760bd6b4b52fac524049e06076f6fb586938140b22834e1b91d3feab4ec7009,1739613983,2025-02-15 10:06:23+00:00
pudgypenguins,2045,sale,,ethereum,,1739613815,2025-02-15T10:03:35+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0xfdf82846ad0bf80a0e7be59c1752c55e448aef25,9900000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.9,0x0fad493ed5d16f22a5ef3dd44a1ee97f86057c0c341856ed94551a815e7768b0,1739613815,2025-02-15 10:03:35+00:00
pudgypenguins,2045,sale,,ethereum,,1737754619,2025-01-24T21:36:59+00:00Z,1,0x68af3f19b7cf1934909bd43776050fe83b0ac654,0x29469395eaf6f95920e59f858042f0e28d98a20b,16800000000000000000,0x0000000000000000000000000000000000000000,18,ETH,16.8,0x360b5ac4c3f41cc36d99b299c34daa44bc6865d526a125aa17c439a6bc0cd822,1737754619,2025-01-24 21:36:59+00:00
pudgypenguins,2045,sale,,ethereum,,1731031979,2024-11-08T02:12:59+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x828fa81786695e213b8e08f6abf9ed6c5c09ff64,8310000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,8.31,0x40f7fd9a7fd7fac2c269fa5aec0ee5ce5c17a6e50863646fa09caa3b341865b2,1731031979,2024-11-08 02:12:59+00:00
pudgypenguins,2045,sale,,ethereum,,1730742275,2024-11-04T17:44:35+00:00Z,1,0x79688d81c318aeaf0fda6a667af6aeab102cfc23,0xea1974c5cf43aaab83d7471095d887a9d6871ec9,7940000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,7.94,0x7d8bc0a9989cf224ef546404cc3df88cdd7f5e0454d56e759fa908f8904daadd,1730742275,2024-11-04 17:44:35+00:00
pudgypenguins,2045,sale,,ethereum,,1710624059,2024-03-16T21:20:59+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0xa69833b9fda816f1bfc79517e7932e64708df0dd,9370000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.37,0xc3a988b8487b0fa286a1e0019f79fed2257e835f57820b2ee66248b223253fa7,1710624059,2024-03-16 21:20:59+00:00
pudgypenguins,2045,sale,,ethereum,,1710617771,2024-03-16T19:36:11+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x218e312ff5181290a46e3f87a73a8ad40c05a944,9600000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.6,0x6c26240e3d9865be68a47f2fdd6c81b50d54cede70a21f1aa8ba4feaf90a1714,1710617771,2024-03-16 19:36:11+00:00
pudgypenguins,2045,sale,,ethereum,,1710615503,2024-03-16T18:58:23+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0xa69833b9fda816f1bfc79517e7932e64708df0dd,9600000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.6,0xe1a03dde46bd4c0cdc09862f589f7e5355b6b451dac55a2cceef75a766204a90,1710615503,2024-03-16 18:58:23+00:00
pudgypenguins,2045,sale,,ethereum,,1708194143,2024-02-17T18:22:23+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x48c1d08d75e43eaab8597a52c2befd280c1c11d3,20350000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,20.35,0x52f5be3c6ce82aeff4d094bb96a43c3dc16ace26d90a618436439dfa8f62b719,1708194143,2024-02-17 18:22:23+00:00
pudgypenguins,2045,sale,,ethereum,,1706401739,2024-01-28T00:28:59+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x10940bbc025a29d13a1f24be3ba74dfd3addf021,17000000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,17.0,0xebaf66b286052da5f67b8fefede507b17d92cb0000543ac6fea7c607008568bd,1706401739,2024-01-28 00:28:59+00:00
pudgypenguins,2045,sale,,ethereum,,1706398163,2024-01-27T23:29:23+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x48c1d08d75e43eaab8597a52c2befd280c1c11d3,17070000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,17.07,0x528bb5d18174439cd4e4cd727eea38de946a4056bcf3899775f1ef499eba7cd4,1706398163,2024-01-27 23:29:23+00:00
pudgypenguins,2045,sale,,ethereum,,1706396255,2024-01-27T22:57:35+00:00Z,1,0xcb8e41c7e926072e93bc6fca3c39b2b8721ce6b6,0xa69833b9fda816f1bfc79517e7932e64708df0dd,17830000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,17.83,0x7ee9d7b492fbd2484f6720a4cb4b99874034356eb3d69794c0a987b8bdfbfc12,1706396255,2024-01-27 22:57:35+00:00
pudgypenguins,2045,sale,,ethereum,,1685026271,2023-05-25T14:51:11+00:00Z,1,0x1e305fa56ef0b058e7c6da8891164c17708b678b,0xcb8e41c7e926072e93bc6fca3c39b2b8721ce6b6,5290000000000000000,0x0000000000000000000000000000000000000000,18,ETH,5.29,0x40fb8730ff75f8c9060fc7c6ae684c68347535a71bd734042b99b486b7a00b60,1685026271,2023-05-25 14:51:11+00:00
pudgypenguins,2045,sale,,ethereum,,1684938407,2023-05-24T14:26:47+00:00Z,1,0x13422774d8416a316390f5aa2e713c5742592aaf,0x1e305fa56ef0b058e7c6da8891164c17708b678b,5270000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,5.27,0x89d687c086f82995afcb98d2a533bb3cc6ae4b1fafd6f2609ae4d393626d18dd,1684938407,2023-05-24 14:26:47+00:00
pudgypenguins,2045,sale,0xd57f1596cf983202817f7859a10e93ecd9853f8c6b5b6b012857832a7911a145,ethereum,0x000000000000ad05ccc4f10045630fb830b95127,1684339091,2023-05-17T15:58:11+00:00Z,1,0x1e9b0ce14b52a94e102ddf8a5bd9421b3502c10c,0x13422774d8416a316390f5aa2e713c5742592aaf,4350000000000000000,0x0000000000000000000000000000000000000000,18,ETH,4.35,0x5e76696aa1dca27e2020c1651baa476e8a8b8bdd495b09a9ced2b96d2cf300f8,1684339091,2023-05-17 15:58:11+00:00
pudgypenguins,2045,sale,,ethereum,,1684328243,2023-05-17T12:57:23+00:00Z,1,0x92f3919d142000396cfc613ecd2e428d91cf9220,0x1e9b0ce14b52a94e102ddf8a5bd9421b3502c10c,4320000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,4.32,0xc0ac9177ec6eff9554ed201d21bcaf917d54ae2c0fcb11902faaab2817ecc133,1684328243,2023-05-17 12:57:23+00:00
pudgypenguins,2045,sale,,ethereum,,1684321307,2023-05-17T11:01:47+00:00Z,1,0x7df70b612040c682d1cb2e32017446e230fcd747,0x92f3919d142000396cfc613ecd2e428d91cf9220,4360000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,4.36,0x4010d753525b93a0bbe76a577b017d50ada093f2167f930b88a7e6b527937c9f,1684321307,2023-05-17 11:01:47+00:00
pudgypenguins,2045,sale,,ethereum,,1684313843,2023-05-17T08:57:23+00:00Z,1,0x1e9b0ce14b52a94e102ddf8a5bd9421b3502c10c,0x7df70b612040c682d1cb2e32017446e230fcd747,4360000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,4.36,0x048b4dc1d96a20846d14d4393ce4d8a2fb91b9e06d4611cd391011faff1fd2d2,1684313843,2023-05-17 08:57:23+00:00
pudgypenguins,2045,sale,,ethereum,,1684250243,2023-05-16T15:17:23+00:00Z,1,0x7df70b612040c682d1cb2e32017446e230fcd747,0x1e9b0ce14b52a94e102ddf8a5bd9421b3502c10c,4450000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,4.45,0x5c98f5541e2ac68b5bb8ff12524dd99d945bdb55aa7ad548ab719058fcf19111,1684250243,2023-05-16 15:17:23+00:00
pudgypenguins,2045,sale,,ethereum,,1684222811,2023-05-16T07:40:11+00:00Z,1,0x196f239229aae65883802b5bb512e17084147ff6,0x7df70b612040c682d1cb2e32017446e230fcd747,4450000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,4.45,0x7860e213ce2734c1ccaa6a00736b7d9170641e7b4cf17c57f36328c0b9563d82,1684222811,2023-05-16 07:40:11+00:00
pudgypenguins,2045,sale,,ethereum,,1683683795,2023-05-10T01:56:35+00:00Z,1,0x87c5dc1d8790089328bdcea63e0495567b552701,0x196f239229aae65883802b5bb512e17084147ff6,4590000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,4.59,0x4a964ecb4b1fb813575affd803f676329cc2313fcb7e433a1e1d2f6f02a8548b,1683683795,2023-05-10 01:56:35+00:00
pudgypenguins,2045,sale,0xfc521d4c07b528c43102ff94be6e48bc1de3ab9371f7e7f5dbf7e6867af4f93f,ethereum,0x000000000000ad05ccc4f10045630fb830b95127,1682777987,2023-04-29T14:19:47+00:00Z,1,0xb057cca21937e40b9e3b1299fb9ee576d558f160,0x87c5dc1d8790089328bdcea63e0495567b552701,4290000000000000000,0x0000000000000000000000000000000000000000,18,ETH,4.29,0x14d5d33dbd5bba421910187fb1aca64ebe1842148f894cfd586aad809b5b1292,1682777987,2023-04-29 14:19:47+00:00
pudgypenguins,2045,sale,,ethereum,,1682524847,2023-04-26T16:00:47+00:00Z,1,0x665fcf029a157d583eb0c4c19232e378413641fa,0xb057cca21937e40b9e3b1299fb9ee576d558f160,3960000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,3.96,0x02cf3001ac8a29cb042f04ce389047ae8a403e0c0cb2b382a0d074c91fc47f3b,1682524847,2023-04-26 16:00:47+00:00
pudgypenguins,2045,sale,0x064a6bc91a3a5044f4971b391a6380897a06610a75e8152eb67eaf587db0cc34,ethereum,0x00000000000001ad428e4906ae43d8f9852d0dd6,1682506211,2023-04-26T10:50:11+00:00Z,1,0x1087ef30d31359a09355a8a851180a81d0e812c3,0x665fcf029a157d583eb0c4c19232e378413641fa,3905100000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,3.9051,0xb6c321235edb20625e5e73cc2b5b01edae4e2bce2b10402d63ced7891c81096b,1682506211,2023-04-26 10:50:11+00:00
pudgypenguins,2045,sale,,ethereum,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,1628876253,2021-08-13T17:37:33+00:00Z,1,0xf5324be5db41ba9e464e14f3940eccde98993682,0x1087ef30d31359a09355a8a851180a81d0e812c3,3500000000000000000,0x0000000000000000000000000000000000000000,18,ETH,3.5,0x289e79a759fef58077bf417e39bfddbe3fafd4e696b8e695520fe1322878b876,1628876253,2021-08-13 17:37:33+00:00
pudgypenguins,2045,sale,,ethereum,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,1628805880,2021-08-12T22:04:40+00:00Z,1,0xe5c37d6f79920225246d5fc83de318a0f54851bf,0xf5324be5db41ba9e464e14f3940eccde98993682,2290000000000000000,0x0000000000000000000000000000000000000000,18,ETH,2.29,0x14ca0d2e1b4d08c73e7751bbe660930bd74687f36a58f3ca54392318d3e11abd,1628805880,2021-08-12 22:04:40+00:00
pudgypenguins,2045,sale,,ethereum,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,1628796947,2021-08-12T19:35:47+00:00Z,1,0x45ca078e0cd881096815c8c1ff8fc3f0bde58442,0xe5c37d6f79920225246d5fc83de318a0f54851bf,1990000000000000000,0x0000000000000000000000000000000000000000,18,ETH,1.99,0x3c153e0253a2a62907555571ba03d10d33ab12eca1cf4f3a78023446121dc9f1,1628796947,2021-08-12 19:35:47+00:00
pudgypenguins,2045,sale,,ethereum,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,1628437667,2021-08-08T15:47:47+00:00Z,1,0x0abb75f676d0c131c04324dd98150a39213edd41,0x45ca078e0cd881096815c8c1ff8fc3f0bde58442,450000000000000000,0x0000000000000000000000000000000000000000,18,ETH,0.45,0xe20a70473852f874ee51931159490ffec38073fd947fa6e32540dc21183f1f25,1628437667,2021-08-08 15:47:47+00:00
pudgypenguins,2310,sale,,ethereum,,1742591639,2025-03-21T21:13:59+00:00Z,1,0x400f2bd92098c386cea677d6e7f832eb25c6e3cf,0x29469395eaf6f95920e59f858042f0e28d98a20b,9660000000000000000,0x0000000000000000000000000000000000000000,18,ETH,9.66,0x24eceecce7001ff57f02dd0fc374d8cfa8685e0c5ae56667da911f32f43be842,1742591639,2025-03-21 21:13:59+00:00
pudgypenguins,2310,sale,,ethereum,,1742407715,2025-03-19T18:08:35+00:00Z,1,0xd10173fdeec044a358a2fbd6d2268272983a4002,0x400f2bd92098c386cea677d6e7f832eb25c6e3cf,9160000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.16,0xf0a8d8ac385478a3200c8c4e63a5a1e5d0097df1f28a0481cacb90e83dd78c00,1742407715,2025-03-19 18:08:35+00:00
pudgypenguins,2310,sale,,ethereum,,1741597103,2025-03-10T08:58:23+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x1ea27bce786a81022dfc156059771e8d3279a9a6,8960000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,8.96,0x2231203ffaa88f8dd78b9ba15456388be473d3ddf3e27938cb03072d11c9f38e,1741597103,2025-03-10 08:58:23+00:00
pudgypenguins,2310,sale,,ethereum,,1741586207,2025-03-10T05:56:47+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x047b647f31d83d0c608c1571bb04a82f1d5962d4,9060000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.06,0xf5549d7f373013f1f4597aadb691d69637dc487df0c5b94487a76df4dc79fd59,1741586207,2025-03-10 05:56:47+00:00
pudgypenguins,2310,sale,,ethereum,,1740691631,2025-02-27T21:27:11+00:00Z,1,0xddd7ee8d6926a6d49f9e5b1deba40860929eef00,0x1ea27bce786a81022dfc156059771e8d3279a9a6,9030000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.03,0x7a196c8d87cace79df19a046d2b349b142d46c937d0e340e1f2e696899c8a47b,1740691631,2025-02-27 21:27:11+00:00
pudgypenguins,2310,sale,0x3ca04834cc54780fccaf8939a6db60ce8d1499e0a3ce9fc2e2d444991ae32e5b,ethereum,0x0000000000000068f116a894984e2db1123eb395,1734137975,2024-12-14T00:59:35+00:00Z,1,0xb5342ac9472ade2133e96922bf1b1f898731c94d,0xeea088fe618c9f44bf5b678785a7b74a7925cccc,27500000000000000000,0x0000000000000000000000000000000000000000,18,ETH,27.5,0x434ed9407a1a6942c724d99cc22eae99633def681bedf7319f0e30d728e6c4a6,1734137975,2024-12-14 00:59:35+00:00
pudgypenguins,2310,sale,,ethereum,,1694832851,2023-09-16T02:54:11+00:00Z,1,0x96488f9fcd0c6997c771a26d85d1f61cacfa502c,0xba2039974a2e088344b4dc804da8ef88ae00edd9,3950000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,3.95,0xb8eac94997f58516eb1bbb77d071a036b57f5ac99bc42f9aec940a05e127025e,1694832851,2023-09-16 02:54:11+00:00
pudgypenguins,2310,sale,,ethereum,,1685163611,2023-05-27T05:00:11+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x96488f9fcd0c6997c771a26d85d1f61cacfa502c,5180000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,5.18,0x3e58e50d5ce87b3f4f4ae1b7e3190ae269565c7c93ea1ab8ee3a04f5661ea7ad,1685163611,2023-05-27 05:00:11+00:00
